Generation,Best_Fitness,Avg_Fitness,Elapsed_Time_s,Cache_Hit_Rate,Cache_Hits,Cache_Misses,Cache_Size,Cache_Utilization,Generation_Hits,Generation_Misses,Use_Caching,Computation_Complexity,Precision_Level,Use_Fast_Keys,Use_Conditional_Caching,Feature_Quantization,Feature_Size,Cache_Max_Size,Cache_Eviction_Percentage,Generation_Time_s,Timestamp
27,244.79160000000311,57.728072399999995,2574.5970911979675,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 17:54:20
28,244.79160000000311,57.97929599999997,2681.9230189323425,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 17:56:07
29,244.79160000000311,57.288017999999916,2788.4569520950317,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 17:57:53
30,244.79160000000311,57.568450000000034,2893.616786003113,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 17:59:39
31,244.79160000000311,58.66367239999995,3001.0919790267944,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 18:01:26
32,244.79160000000311,58.384528799999956,3107.7380018234253,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 18:03:13
33,244.79160000000311,60.45926040000005,3217.3768281936646,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 18:05:02
34,244.79160000000311,60.989007600000015,3328.254425048828,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 18:06:53
35,244.79160000000311,61.19920879999999,3439.281312942505,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 18:08:44
36,244.79160000000311,62.69890960000002,3551.249130964279,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 18:10:36
37,244.79160000000311,60.55635480000004,3660.8740441799164,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 18:12:26
38,244.79160000000311,64.96168240000009,3775.746973991394,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 18:14:21
39,244.79160000000311,64.24799920000005,3889.3183579444885,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 18:16:14
40,244.79160000000311,61.496466400000074,3997.95671916008,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 18:18:03
41,244.79160000000311,63.36036320000009,4109.405688047409,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 18:19:54
42,244.79160000000311,63.425669200000016,4220.829451084137,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 18:21:46
43,244.79160000000311,64.12083800000006,4331.429058074951,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 18:23:36
44,244.79160000000311,62.14681040000006,4441.50840306282,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 18:25:26
45,244.79160000000311,63.59926840000007,4552.861573219299,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 18:27:18
46,244.79160000000311,65.44131600000011,4666.058225870132,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 18:29:11
47,244.79160000000311,65.1186792000001,4778.664011001587,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 18:31:04
48,244.79160000000311,66.29738480000009,4894.177051067352,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 18:32:59
49,244.79160000000311,64.71656800000008,5006.422610044479,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 18:34:51
50,244.79160000000311,65.89979040000013,5118.972002983093,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 18:36:44
