Generation,Best_Fitness,Avg_Fitness,Elapsed_Time_s,Cache_Hit_Rate,Cache_Hits,Cache_Misses,Cache_Size,Cache_Utilization,Generation_Hits,Generation_Misses,Use_Caching,Computation_Complexity,Precision_Level,Use_Fast_Keys,Use_Conditional_Caching,Feature_Quantization,Feature_Size,Cache_Max_Size,Cache_Eviction_Percentage,Generation_Time_s,Timestamp
20,221.57360000000492,53.17245679999994,1878.0474450588226,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:24:03
21,221.57360000000492,54.64388120000001,1981.9967620372772,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:25:47
22,221.57360000000492,55.07668839999999,2086.469808101654,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:27:31
23,221.57360000000492,56.01841160000002,2191.998089313507,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:29:17
24,221.57360000000492,55.56841600000005,2296.559275150299,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:31:01
25,221.57360000000492,58.02039439999996,2404.4436781406403,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:32:49
26,221.57360000000492,57.824891999999984,2512.0035741329193,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:34:37
27,221.57360000000492,57.689192800000036,2618.143832206726,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:36:23
28,221.57360000000492,56.37314119999998,2723.038416147232,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:38:08
29,221.57360000000492,57.91115199999992,2830.6640980243683,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:39:55
30,221.57360000000492,57.7447864,2938.380985021591,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:41:43
31,221.57360000000492,57.60496999999994,3046.2107491493225,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:43:31
32,221.57360000000492,58.57316720000005,3154.8679480552673,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:45:20
33,221.57360000000492,59.01335920000004,3263.755284309387,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:47:08
34,221.57360000000492,58.03266719999998,3370.899202108383,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:48:56
35,221.57360000000492,61.664057200000066,3481.2124211788177,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:50:46
36,221.57360000000492,64.65753040000001,3597.3829102516174,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:52:42
37,221.57360000000492,61.33959280000005,3708.3106920719147,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:54:33
38,224.92060000000453,60.16370320000006,3817.162127017975,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:56:22
39,224.92060000000453,62.63574240000004,3929.163670063019,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:58:14
40,224.92060000000453,62.98531160000002,4042.1570732593536,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:00:07
41,224.92060000000453,58.85247239999999,4151.509854316711,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:01:56
42,224.92060000000453,58.50676240000002,4258.724858045578,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:03:43
43,224.92060000000453,65.04516960000002,4374.495907068253,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:05:39
44,224.92060000000453,64.102762,4488.403999328613,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:07:33
45,224.92060000000453,62.68152240000001,4601.449891090393,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:09:26
46,224.92060000000453,62.93418240000003,4715.238125085831,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:11:20
47,224.92060000000453,62.57163840000005,4827.272404909134,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:13:12
48,224.92060000000453,62.76701720000004,4939.943993091583,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:15:05
49,224.92060000000453,63.13035680000002,5051.100143194199,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:16:56
50,224.92060000000453,64.12498079999997,5164.344554185867,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:18:49
